time,Temperature (°C),Pressure (Pa)
2018-02-21 22:05:22.194,21.45,102361.42
2018-02-21 22:05:22.197,21.45,102361.42
2018-02-21 22:05:22.202,21.45,102361.42
2018-02-21 22:05:22.206,21.45,102364.86
2018-02-21 22:05:22.207,21.44,102362.6
2018-02-21 22:05:22.210,21.44,102362.6
2018-02-21 22:05:22.215,21.45,102366.75
2018-02-21 22:05:22.218,21.44,102360.71
2018-02-21 22:05:22.222,21.44,102363.38
2018-02-21 22:05:22.226,21.44,102363.38
2018-02-21 22:05:22.230,21.44,102359.92
2018-02-21 22:05:22.235,21.44,102362.6
2018-02-21 22:05:22.239,21.44,102362.6
2018-02-21 22:05:22.243,21.45,102358.75
2018-02-21 22:05:22.244,21.44,102363.38
2018-02-21 22:05:22.247,21.44,102359.92
2018-02-21 22:05:22.251,21.44,102359.92
2018-02-21 22:05:22.255,21.45,102366.75
2018-02-21 22:05:22.259,21.44,102362.6
2018-02-21 22:05:22.263,21.44,102362.6
2018-02-21 22:05:22.267,21.44,102365.27
2018-02-21 22:05:22.271,21.45,102362.19
2018-02-21 22:05:22.275,21.44,102367.94
2018-02-21 22:05:22.280,21.44,102367.94
2018-02-21 22:05:22.280,21.45,102364.08
2018-02-21 22:05:22.283,21.44,102359.92
2018-02-21 22:05:22.288,21.44,102359.92
2018-02-21 22:05:22.291,21.45,102354.19
2018-02-21 22:05:22.296,21.45,102364.08
2018-02-21 22:05:22.300,21.44,102359.92
2018-02-21 22:05:22.304,21.44,102359.92
2018-02-21 22:05:22.308,21.45,102366.75
2018-02-21 22:05:22.312,21.44,102363.38
2018-02-21 22:05:22.316,21.44,102363.38
2018-02-21 22:05:22.317,21.45,102356.08
2018-02-21 22:05:22.320,21.45,102364.86
2018-02-21 22:05:22.325,21.44,102366.04
2018-02-21 22:05:22.329,21.44,102366.04
2018-02-21 22:05:22.333,21.44,102357.26
2018-02-21 22:05:22.337,21.44,102363.38
2018-02-21 22:05:22.340,21.44,102363.38
2018-02-21 22:05:22.345,21.44,102362.6
2018-02-21 22:05:22.349,21.44,102362.6
2018-02-21 22:05:22.353,21.45,102361.42
2018-02-21 22:05:22.355,21.45,102361.42
2018-02-21 22:05:22.358,21.44,102362.6
2018-02-21 22:05:22.361,21.44,102358.03
2018-02-21 22:05:22.366,21.45,102364.08
2018-02-21 22:05:22.369,21.45,102364.08
2018-02-21 22:05:22.373,21.45,102364.86
2018-02-21 22:05:22.378,21.44,102359.92
2018-02-21 22:05:22.382,21.44,102359.92
2018-02-21 22:05:22.386,21.44,102363.38
2018-02-21 22:05:22.390,21.45,102364.86
2018-02-21 22:05:22.391,21.45,102367.53
2018-02-21 22:05:22.394,21.45,102367.53
2018-02-21 22:05:22.398,21.45,102364.08
2018-02-21 22:05:22.402,21.45,102364.86
2018-02-21 22:05:22.406,21.45,102364.86
2018-02-21 22:05:22.410,21.45,102359.52
2018-02-21 22:05:22.415,21.46,102360.3
2018-02-21 22:05:22.419,21.44,102357.26
2018-02-21 22:05:22.423,21.44,102357.26
2018-02-21 22:05:22.427,21.45,102367.53
2018-02-21 22:05:22.431,21.45,102361.42
2018-02-21 22:05:22.432,21.45,102361.42
2018-02-21 22:05:22.435,21.45,102361.42
2018-02-21 22:05:22.439,21.45,102364.86
2018-02-21 22:05:22.443,21.45,102358.75
2018-02-21 22:05:22.448,21.45,102358.75
2018-02-21 22:05:22.452,21.45,102364.86
2018-02-21 22:05:22.457,21.45,102364.08
2018-02-21 22:05:22.460,21.45,102364.08
2018-02-21 22:05:22.465,21.44,102363.38
2018-02-21 22:05:22.469,21.45,102361.42
2018-02-21 22:05:22.472,21.45,102364.08
2018-02-21 22:05:22.473,21.45,102364.08
2018-02-21 22:05:22.476,21.45,102364.08
2018-02-21 22:05:22.480,21.46,102360.3
2018-02-21 22:05:22.484,21.46,102360.3
2018-02-21 22:05:22.488,21.45,102364.08
2018-02-21 22:05:22.492,21.46,102362.96
2018-02-21 22:05:22.496,21.45,102364.08
2018-02-21 22:05:22.500,21.45,102364.08
2018-02-21 22:05:22.504,21.46,102360.3
2018-02-21 22:05:22.505,21.45,102358.75
2018-02-21 22:05:22.508,21.45,102361.42
2018-02-21 22:05:22.515,21.45,102361.42
2018-02-21 22:05:22.517,21.45,102361.42
2018-02-21 22:05:22.521,21.44,102360.71
2018-02-21 22:05:22.525,21.44,102360.71
2018-02-21 22:05:22.530,21.45,102364.08
2018-02-21 22:05:22.533,21.45,102358.75
2018-02-21 22:05:22.539,21.44,102352.7
2018-02-21 22:05:22.541,21.44,102352.7
2018-02-21 22:05:22.543,21.44,102355.36
2018-02-21 22:05:22.547,21.45,102364.86
2018-02-21 22:05:22.551,21.45,102364.86
2018-02-21 22:05:22.554,21.45,102362.19
2018-02-21 22:05:22.558,21.45,102364.86
2018-02-21 22:05:22.562,21.44,102363.38
2018-02-21 22:05:22.566,21.44,102363.38
2018-02-21 22:05:22.570,21.45,102364.86
2018-02-21 22:05:22.574,21.45,102362.19
2018-02-21 22:05:22.578,21.45,102362.19
2018-02-21 22:05:22.579,21.45,102364.08
2018-02-21 22:05:22.583,21.45,102359.52
2018-02-21 22:05:22.587,21.45,102358.75
2018-02-21 22:05:22.591,21.45,102358.75
2018-02-21 22:05:22.595,21.45,102361.42
2018-02-21 22:05:22.599,21.46,102360.3
2018-02-21 22:05:22.603,21.46,102360.3
2018-02-21 22:05:22.607,21.45,102359.52
2018-02-21 22:05:22.611,21.45,102362.19
2018-02-21 22:05:22.615,21.45,102364.08
2018-02-21 22:05:22.616,21.45,102364.08
2018-02-21 22:05:22.619,21.45,102364.08
2018-02-21 22:05:22.623,21.45,102359.52
2018-02-21 22:05:22.627,21.45,102359.52
2018-02-21 22:05:22.632,21.46,102362.96
2018-02-21 22:05:22.636,21.44,102358.03
2018-02-21 22:05:22.640,21.45,102358.75
2018-02-21 22:05:22.644,21.45,102358.75
2018-02-21 22:05:22.647,21.45,102364.08
2018-02-21 22:05:22.651,21.45,102364.86
2018-02-21 22:05:22.652,21.45,102358.75
2018-02-21 22:05:22.656,21.45,102358.75
2018-02-21 22:05:22.661,21.45,102364.86
2018-02-21 22:05:22.664,21.45,102361.42
2018-02-21 22:05:22.668,21.45,102361.42
2018-02-21 22:05:22.673,21.45,102364.08
2018-02-21 22:05:22.676,21.45,102361.42
2018-02-21 22:05:22.680,21.45,102358.75
2018-02-21 22:05:22.684,21.45,102358.75
2018-02-21 22:05:22.688,21.46,102360.3
2018-02-21 22:05:22.689,21.45,102364.08
2018-02-21 22:05:22.693,21.45,102364.08
2018-02-21 22:05:22.697,21.45,102362.19
2018-02-21 22:05:22.702,21.46,102365.64
2018-02-21 22:05:22.709,21.46,102360.3
2018-02-21 22:05:22.715,21.46,102360.3
2018-02-21 22:05:22.719,21.44,102363.38
2018-02-21 22:05:22.721,21.46,102365.64
2018-02-21 22:05:22.724,21.46,102365.64
2018-02-21 22:05:22.726,21.45,102359.52
2018-02-21 22:05:22.728,21.46,102365.64
2018-02-21 22:05:22.730,21.44,102358.03
2018-02-21 22:05:22.734,21.44,102358.03
2018-02-21 22:05:22.738,21.45,102364.08
2018-02-21 22:05:22.742,21.45,102364.86
2018-02-21 22:05:22.746,21.45,102364.86
2018-02-21 22:05:22.750,21.45,102356.85
2018-02-21 22:05:22.755,21.46,102365.64
2018-02-21 22:05:22.759,21.45,102359.52
2018-02-21 22:05:22.763,21.45,102359.52
2018-02-21 22:05:22.767,21.46,102354.96
2018-02-21 22:05:22.768,21.45,102359.52
2018-02-21 22:05:22.771,21.45,102359.52
2018-02-21 22:05:22.775,21.46,102362.96
2018-02-21 22:05:22.779,21.45,102358.75
2018-02-21 22:05:22.783,21.45,102358.75
2018-02-21 22:05:22.787,21.45,102358.75
2018-02-21 22:05:22.792,21.45,102356.85
2018-02-21 22:05:22.796,21.45,102359.52
2018-02-21 22:05:22.800,21.45,102356.08
2018-02-21 22:05:22.804,21.45,102356.08
2018-02-21 22:05:22.805,21.46,102357.63
2018-02-21 22:05:22.808,21.45,102362.19
2018-02-21 22:05:22.812,21.45,102362.19
2018-02-21 22:05:22.816,21.45,102359.52
2018-02-21 22:05:22.820,21.46,102358.4
2018-02-21 22:05:22.824,21.46,102360.3
2018-02-21 22:05:22.828,21.46,102360.3
2018-02-21 22:05:22.832,21.46,102360.3
2018-02-21 22:05:22.836,21.47,102356.5
2018-02-21 22:05:22.841,21.47,102356.5
2018-02-21 22:05:22.841,21.46,102360.3
2018-02-21 22:05:22.845,21.47,102361.84
2018-02-21 22:05:22.849,21.46,102357.63
2018-02-21 22:05:22.853,21.46,102357.63
2018-02-21 22:05:22.857,21.46,102365.64
2018-02-21 22:05:22.861,21.46,102362.96
2018-02-21 22:05:22.865,21.46,102362.96
2018-02-21 22:05:22.869,21.46,102360.3
2018-02-21 22:05:22.873,21.46,102365.64
2018-02-21 22:05:22.877,21.45,102358.75
2018-02-21 22:05:22.878,21.45,102358.75
2018-02-21 22:05:22.881,21.46,102360.3
2018-02-21 22:05:22.886,21.46,102365.64
2018-02-21 22:05:22.890,21.46,102365.64
2018-02-21 22:05:22.894,21.46,102362.96
2018-02-21 22:05:22.898,21.46,102366.41
2018-02-21 22:05:22.902,21.46,102362.96
2018-02-21 22:05:22.907,21.46,102362.96
2018-02-21 22:05:22.910,21.43,102356.49
2018-02-21 22:05:22.914,21.46,102362.96
2018-02-21 22:05:22.915,21.45,102367.53
2018-02-21 22:05:22.919,21.45,102367.53
2018-02-21 22:05:22.923,21.46,102357.63
2018-02-21 22:05:22.927,21.46,102354.96
2018-02-21 22:05:22.931,21.46,102354.96
2018-02-21 22:05:22.935,21.46,102362.96
2018-02-21 22:05:22.939,21.46,102357.63
2018-02-21 22:05:22.943,21.46,102363.74
2018-02-21 22:05:22.947,21.46,102363.74
2018-02-21 22:05:22.951,21.46,102365.64
2018-02-21 22:05:22.952,21.45,102359.52
2018-02-21 22:05:22.955,21.45,102359.52
2018-02-21 22:05:22.960,21.46,102362.96
2018-02-21 22:05:22.964,21.47,102361.84
2018-02-21 22:05:22.968,21.45,102364.86
2018-02-21 22:05:22.972,21.45,102364.86
2018-02-21 22:05:22.976,21.46,102360.3
2018-02-21 22:05:22.980,21.46,102365.64
2018-02-21 22:05:22.984,21.46,102365.64
2018-02-21 22:05:22.988,21.45,102364.86
2018-02-21 22:05:22.990,21.46,102365.64
2018-02-21 22:05:22.992,21.46,102361.07
2018-02-21 22:05:22.997,21.46,102361.07
2018-02-21 22:05:23.000,21.45,102358.75
2018-02-21 22:05:23.004,21.45,102364.86
2018-02-21 22:05:23.009,21.45,102364.86
2018-02-21 22:05:23.012,21.45,102356.85
2018-02-21 22:05:23.017,21.46,102355.74
2018-02-21 22:05:23.021,21.46,102357.63
2018-02-21 22:05:23.025,21.46,102357.63
2018-02-21 22:05:23.029,21.46,102357.63
2018-02-21 22:05:23.030,21.47,102361.84
2018-02-21 22:05:23.033,21.47,102361.84
2018-02-21 22:05:23.037,21.46,102360.3
2018-02-21 22:05:23.041,21.47,102364.52
2018-02-21 22:05:23.045,21.46,102362.96
2018-02-21 22:05:23.049,21.46,102362.96
2018-02-21 22:05:23.054,21.47,102361.84
2018-02-21 22:05:23.058,21.46,102365.64
2018-02-21 22:05:23.061,21.46,102362.96
2018-02-21 22:05:23.065,21.46,102362.96
2018-02-21 22:05:23.067,21.46,102365.64
2018-02-21 22:05:23.069,21.47,102359.17
2018-02-21 22:05:23.074,21.47,102359.17
2018-02-21 22:05:23.078,21.46,102357.63
2018-02-21 22:05:23.083,21.46,102361.07
2018-02-21 22:05:23.086,21.46,102362.96
2018-02-21 22:05:23.090,21.46,102362.96
2018-02-21 22:05:23.095,21.46,102366.41
2018-02-21 22:05:23.098,21.47,102367.18
2018-02-21 22:05:23.103,21.47,102367.18
2018-02-21 22:05:23.104,21.46,102365.64
2018-02-21 22:05:23.107,21.46,102358.4
2018-02-21 22:05:23.111,21.46,102361.07
2018-02-21 22:05:23.115,21.46,102361.07
2018-02-21 22:05:23.119,21.45,102364.08
2018-02-21 22:05:23.123,21.46,102361.07
2018-02-21 22:05:23.127,21.46,102361.07
2018-02-21 22:05:23.132,21.46,102362.96
2018-02-21 22:05:23.136,21.47,102357.28
2018-02-21 22:05:23.139,21.46,102358.4
2018-02-21 22:05:23.141,21.46,102358.4
2018-02-21 22:05:23.144,21.45,102356.85
2018-02-21 22:05:23.148,21.47,102359.17
2018-02-21 22:05:23.152,21.47,102359.17
2018-02-21 22:05:23.156,21.46,102355.74
2018-02-21 22:05:23.160,21.46,102363.74
2018-02-21 22:05:23.164,21.45,102356.85
2018-02-21 22:05:23.168,21.45,102356.85
2018-02-21 22:05:23.173,21.46,102361.07
2018-02-21 22:05:23.177,21.46,102366.41
2018-02-21 22:05:23.178,21.46,102366.41
2018-02-21 22:05:23.181,21.46,102361.07
2018-02-21 22:05:23.185,21.47,102356.5
2018-02-21 22:05:23.190,21.46,102360.3
2018-02-21 22:05:23.193,21.46,102360.3
2018-02-21 22:05:23.197,21.47,102359.17
2018-02-21 22:05:23.201,21.46,102363.74
2018-02-21 22:05:23.205,21.47,102361.84
2018-02-21 22:05:23.209,21.47,102361.84
2018-02-21 22:05:23.213,21.47,102364.52
2018-02-21 22:05:23.215,21.46,102360.3
2018-02-21 22:05:23.218,21.46,102360.3
2018-02-21 22:05:23.222,21.47,102364.52
2018-02-21 22:05:23.226,21.46,102365.64
2018-02-21 22:05:23.230,21.46,102362.96
2018-02-21 22:05:23.234,21.46,102362.96
2018-02-21 22:05:23.238,21.46,102366.41
2018-02-21 22:05:23.242,21.46,102360.3
2018-02-21 22:05:23.246,21.46,102360.3
2018-02-21 22:05:23.250,21.46,102357.63
2018-02-21 22:05:23.251,21.46,102358.4
2018-02-21 22:05:23.254,21.46,102357.63
2018-02-21 22:05:23.258,21.46,102357.63
2018-02-21 22:05:23.263,21.47,102359.17
2018-02-21 22:05:23.267,21.47,102361.84
2018-02-21 22:05:23.271,21.47,102361.84
2018-02-21 22:05:23.275,21.47,102364.52
2018-02-21 22:05:23.279,21.47,102356.5
2018-02-21 22:05:23.283,21.46,102360.3
2018-02-21 22:05:23.287,21.46,102360.3
2018-02-21 22:05:23.288,21.46,102360.3
2018-02-21 22:05:23.291,21.46,102354.96
2018-02-21 22:05:23.295,21.46,102354.96
2018-02-21 22:05:23.299,21.46,102361.07
2018-02-21 22:05:23.303,21.47,102361.84
2018-02-21 22:05:23.308,21.46,102358.4
2018-02-21 22:05:23.312,21.46,102358.4
2018-02-21 22:05:23.315,21.43,102353.05
2018-02-21 22:05:23.320,21.46,102360.3
2018-02-21 22:05:23.324,21.47,102356.5
2018-02-21 22:05:23.325,21.47,102356.5
2018-02-21 22:05:23.328,21.47,102361.84
2018-02-21 22:05:23.332,21.46,102361.07
2018-02-21 22:05:23.336,21.46,102361.07
2018-02-21 22:05:23.340,21.47,102361.84
2018-02-21 22:05:23.344,21.47,102364.52
2018-02-21 22:05:23.349,21.46,102361.07
2018-02-21 22:05:23.353,21.46,102361.07
2018-02-21 22:05:23.357,21.47,102356.5
2018-02-21 22:05:23.361,21.46,102357.63
2018-02-21 22:05:23.365,21.46,102357.63
2018-02-21 22:05:23.366,21.46,102357.63
2018-02-21 22:05:23.369,21.47,102356.5
2018-02-21 22:05:23.373,21.46,102362.96
2018-02-21 22:05:23.377,21.46,102362.96
2018-02-21 22:05:23.381,21.47,102367.18
2018-02-21 22:05:23.385,21.47,102361.84
2018-02-21 22:05:23.389,21.47,102361.84
2018-02-21 22:05:23.394,21.46,102361.07
2018-02-21 22:05:23.398,21.47,102361.84
2018-02-21 22:05:23.402,21.47,102361.84
2018-02-21 22:05:23.403,21.47,102361.84
2018-02-21 22:05:23.406,21.47,102359.17
2018-02-21 22:05:23.410,21.46,102355.74
2018-02-21 22:05:23.414,21.46,102355.74
2018-02-21 22:05:23.418,21.46,102361.07
2018-02-21 22:05:23.422,21.46,102362.96
2018-02-21 22:05:23.426,21.46,102360.3
2018-02-21 22:05:23.430,21.46,102360.3
2018-02-21 22:05:23.434,21.46,102355.74
2018-02-21 22:05:23.438,21.46,102361.07
2018-02-21 22:05:23.440,21.46,102361.07
2018-02-21 22:05:23.443,21.46,102361.07
2018-02-21 22:05:23.447,21.47,102364.52
2018-02-21 22:05:23.450,21.46,102360.3
2018-02-21 22:05:23.455,21.46,102360.3
2018-02-21 22:05:23.459,21.47,102356.5
2018-02-21 22:05:23.463,21.47,102361.84
2018-02-21 22:05:23.467,21.47,102356.5
2018-02-21 22:05:23.471,21.47,102356.5
2018-02-21 22:05:23.476,21.47,102359.94
2018-02-21 22:05:23.476,21.46,102362.96
2018-02-21 22:05:23.480,21.46,102362.96
2018-02-21 22:05:23.484,21.47,102359.17
2018-02-21 22:05:23.488,21.46,102358.4
2018-02-21 22:05:23.492,21.46,102357.63
2018-02-21 22:05:23.496,21.46,102357.63
2018-02-21 22:05:23.500,21.47,102364.52
2018-02-21 22:05:23.504,21.46,102361.07
2018-02-21 22:05:23.508,21.46,102361.07
2018-02-21 22:05:23.512,21.47,102353.83
2018-02-21 22:05:23.513,21.47,102364.52
2018-02-21 22:05:23.516,21.47,102364.52
2018-02-21 22:05:23.521,21.47,102364.52
2018-02-21 22:05:23.524,21.47,102367.18
2018-02-21 22:05:23.529,21.46,102358.4
2018-02-21 22:05:23.533,21.46,102358.4
2018-02-21 22:05:23.537,21.47,102361.84
2018-02-21 22:05:23.541,21.47,102362.61
2018-02-21 22:05:23.545,21.47,102364.52
2018-02-21 22:05:23.549,21.47,102364.52
2018-02-21 22:05:23.551,21.47,102362.61
2018-02-21 22:05:23.553,21.46,102361.07
2018-02-21 22:05:23.557,21.46,102361.07
2018-02-21 22:05:23.562,21.47,102356.5
2018-02-21 22:05:23.566,21.47,102364.52
2018-02-21 22:05:23.570,21.47,102356.5
2018-02-21 22:05:23.574,21.47,102356.5
2018-02-21 22:05:23.577,21.46,102360.3
2018-02-21 22:05:23.582,21.47,102359.94
2018-02-21 22:05:23.586,21.47,102359.94
2018-02-21 22:05:23.588,21.47,102361.84
2018-02-21 22:05:23.590,21.47,102356.5
2018-02-21 22:05:23.594,21.47,102359.17
2018-02-21 22:05:23.598,21.47,102359.17
2018-02-21 22:05:23.602,21.47,102361.84
2018-02-21 22:05:23.606,21.46,102353.07
2018-02-21 22:05:23.610,21.47,102361.84
2018-02-21 22:05:23.615,21.47,102361.84
2018-02-21 22:05:23.619,21.46,102361.07
2018-02-21 22:05:23.622,21.47,102361.84
2018-02-21 22:05:23.624,21.47,102361.84
2018-02-21 22:05:23.627,21.47,102357.28
2018-02-21 22:05:23.631,21.47,102361.84
2018-02-21 22:05:23.635,21.47,102361.84
2018-02-21 22:05:23.640,21.47,102361.84
2018-02-21 22:05:23.643,21.47,102356.5
2018-02-21 22:05:23.647,21.46,102358.4
2018-02-21 22:05:23.652,21.46,102358.4
2018-02-21 22:05:23.656,21.47,102364.52
2018-02-21 22:05:23.660,21.48,102363.39
2018-02-21 22:05:23.662,21.47,102357.28
2018-02-21 22:05:23.664,21.47,102357.28
2018-02-21 22:05:23.668,21.47,102361.84
2018-02-21 22:05:23.672,21.47,102361.84
2018-02-21 22:05:23.676,21.47,102361.84
2018-02-21 22:05:23.680,21.46,102358.4
2018-02-21 22:05:23.684,21.47,102356.5
2018-02-21 22:05:23.688,21.46,102362.96
2018-02-21 22:05:23.693,21.46,102362.96
2018-02-21 22:05:23.697,21.48,102368.72
2018-02-21 22:05:23.701,21.47,102364.52
2018-02-21 22:05:23.702,21.47,102364.52
2018-02-21 22:05:23.705,21.47,102364.52
2018-02-21 22:05:23.709,21.47,102367.18
2018-02-21 22:05:23.713,21.46,102354.96
2018-02-21 22:05:23.717,21.46,102354.96
2018-02-21 22:05:23.721,21.47,102362.61
2018-02-21 22:05:23.725,21.47,102354.61
2018-02-21 22:05:23.729,21.47,102354.61
2018-02-21 22:05:23.734,21.47,102361.84
2018-02-21 22:05:23.738,21.47,102361.84
2018-02-21 22:05:23.739,21.47,102359.17
2018-02-21 22:05:23.742,21.47,102359.17
2018-02-21 22:05:23.746,21.47,102364.52
2018-02-21 22:05:23.749,21.47,102359.17
2018-02-21 22:05:23.755,21.47,102359.17
2018-02-21 22:05:23.758,21.47,102359.17
2018-02-21 22:05:23.762,21.47,102362.61
2018-02-21 22:05:23.767,21.47,102361.84
2018-02-21 22:05:23.770,21.47,102361.84
2018-02-21 22:05:23.775,21.47,102361.84
2018-02-21 22:05:23.776,21.48,102360.72
2018-02-21 22:05:23.779,21.46,102360.3
2018-02-21 22:05:23.782,21.46,102360.3
2018-02-21 22:05:23.787,21.47,102365.28
2018-02-21 22:05:23.791,21.47,102362.61
2018-02-21 22:05:23.795,21.47,102362.61
2018-02-21 22:05:23.799,21.47,102357.28
2018-02-21 22:05:23.802,21.47,102367.18
2018-02-21 22:05:23.807,21.47,102364.52
2018-02-21 22:05:23.811,21.47,102364.52
2018-02-21 22:05:23.813,21.47,102362.61
2018-02-21 22:05:23.815,21.47,102357.28
2018-02-21 22:05:23.820,21.47,102357.28
2018-02-21 22:05:23.824,21.46,102361.07
2018-02-21 22:05:23.828,21.47,102362.61
2018-02-21 22:05:23.831,21.47,102359.17
2018-02-21 22:05:23.836,21.47,102359.17
2018-02-21 22:05:23.840,21.46,102363.74
2018-02-21 22:05:23.844,21.48,102360.72
2018-02-21 22:05:23.848,21.48,102360.72
2018-02-21 22:05:23.852,21.47,102359.17
2018-02-21 22:05:23.853,21.47,102356.5
2018-02-21 22:05:23.856,21.47,102357.28
2018-02-21 22:05:23.861,21.47,102357.28
2018-02-21 22:05:23.865,21.47,102359.94
2018-02-21 22:05:23.869,21.47,102356.5
2018-02-21 22:05:23.873,21.46,102357.63
2018-02-21 22:05:23.877,21.46,102357.63
2018-02-21 22:05:23.881,21.48,102360.72
2018-02-21 22:05:23.885,21.46,102358.4
2018-02-21 22:05:23.889,21.46,102358.4
2018-02-21 22:05:23.890,21.47,102356.5
2018-02-21 22:05:23.893,21.47,102359.17
2018-02-21 22:05:23.897,21.46,102360.3
2018-02-21 22:05:23.902,21.46,102360.3
2018-02-21 22:05:23.906,21.46,102363.74
2018-02-21 22:05:23.910,21.47,102359.17
2018-02-21 22:05:23.914,21.47,102359.17
2018-02-21 22:05:23.918,21.47,102357.28
2018-02-21 22:05:23.922,21.47,102362.61
2018-02-21 22:05:23.926,21.47,102361.84
2018-02-21 22:05:23.927,21.47,102361.84
2018-02-21 22:05:23.930,21.47,102361.84
2018-02-21 22:05:23.934,21.46,102354.96
2018-02-21 22:05:23.938,21.46,102354.96
2018-02-21 22:05:23.942,21.47,102359.17
2018-02-21 22:05:23.946,21.47,102362.61
2018-02-21 22:05:23.951,21.47,102359.17
2018-02-21 22:05:23.955,21.47,102359.17
2018-02-21 22:05:23.959,21.47,102359.94
2018-02-21 22:05:23.963,21.46,102357.63
2018-02-21 22:05:23.964,21.46,102357.63
2018-02-21 22:05:23.967,21.47,102361.84
2018-02-21 22:05:23.971,21.47,102359.17
2018-02-21 22:05:23.975,21.47,102359.17
2018-02-21 22:05:23.979,21.47,102359.17
2018-02-21 22:05:23.983,21.47,102361.84
2018-02-21 22:05:23.987,21.46,102361.07
2018-02-21 22:05:23.991,21.47,102361.84
2018-02-21 22:05:23.996,21.47,102361.84
2018-02-21 22:05:24.000,21.47,102361.84
2018-02-21 22:05:24.001,21.47,102364.52
2018-02-21 22:05:24.004,21.47,102364.52
2018-02-21 22:05:24.008,21.47,102361.84
2018-02-21 22:05:24.012,21.47,102362.61
2018-02-21 22:05:24.016,21.47,102367.18
2018-02-21 22:05:24.020,21.47,102367.18
2018-02-21 22:05:24.024,21.48,102360.72
2018-02-21 22:05:24.029,21.47,102356.5
2018-02-21 22:05:24.032,21.47,102356.5
2018-02-21 22:05:24.036,21.46,102360.3
2018-02-21 22:05:24.038,21.47,102359.94
2018-02-21 22:05:24.040,21.46,102361.07
2018-02-21 22:05:24.045,21.46,102361.07
2018-02-21 22:05:24.049,21.47,102361.84
2018-02-21 22:05:24.053,21.47,102356.5
2018-02-21 22:05:24.057,21.47,102356.5
2018-02-21 22:05:24.061,21.46,102358.4
2018-02-21 22:05:24.065,21.47,102364.52
2018-02-21 22:05:24.069,21.47,102361.84
2018-02-21 22:05:24.073,21.47,102361.84
2018-02-21 22:05:24.075,21.47,102361.84
2018-02-21 22:05:24.078,21.46,102360.3
2018-02-21 22:05:24.082,21.46,102360.3
2018-02-21 22:05:24.085,21.47,102359.17
2018-02-21 22:05:24.090,21.47,102359.94
2018-02-21 22:05:24.094,21.46,102354.96
2018-02-21 22:05:24.098,21.46,102354.96
2018-02-21 22:05:24.102,21.47,102356.5
2018-02-21 22:05:24.105,21.46,102361.07
2018-02-21 22:05:24.110,21.46,102361.07
2018-02-21 22:05:24.111,21.47,102361.84
2018-02-21 22:05:24.114,21.47,102359.17
2018-02-21 22:05:24.119,21.46,102355.74
2018-02-21 22:05:24.123,21.46,102355.74
2018-02-21 22:05:24.127,21.47,102359.17
2018-02-21 22:05:24.131,21.46,102361.07
2018-02-21 22:05:24.135,21.46,102361.07
2018-02-21 22:05:24.139,21.47,102367.18
2018-02-21 22:05:24.143,21.47,102359.94
2018-02-21 22:05:24.147,21.47,102361.84
2018-02-21 22:05:24.148,21.47,102361.84
2018-02-21 22:05:24.151,21.46,102361.07
2018-02-21 22:05:24.156,21.47,102359.94
2018-02-21 22:05:24.160,21.47,102362.61
2018-02-21 22:05:24.164,21.47,102362.61
2018-02-21 22:05:24.168,21.47,102365.28
2018-02-21 22:05:24.171,21.47,102362.61
2018-02-21 22:05:24.176,21.47,102362.61
2018-02-21 22:05:24.180,21.47,102364.52
2018-02-21 22:05:24.184,21.46,102355.74
2018-02-21 22:05:24.187,21.47,102364.52
2018-02-21 22:05:24.189,21.47,102364.52
2018-02-21 22:05:24.193,21.47,102362.61
2018-02-21 22:05:24.197,21.47,102359.17
2018-02-21 22:05:24.201,21.47,102359.17
2018-02-21 22:05:24.205,21.47,102367.18
2018-02-21 22:05:24.209,21.47,102361.84
2018-02-21 22:05:24.213,21.47,102361.84
2018-02-21 22:05:24.217,21.47,102361.84
2018-02-21 22:05:24.221,21.48,102363.39
2018-02-21 22:05:24.225,21.47,102361.84
